gig_id,gig_type,platform,location_lat,location_lng,start_time,end_time,earnings,gig_status,demand_score,travel_distance,estimated_time_to_complete,user_id
2518,Driver,InDrive,18.812562605103317,72.76413468969731,2025-01-09 11:37:07,2025-01-09 16:37:07,374.58,Cancelled,0.93,4.6,69,760
2519,Delivery,MagicPin,18.86955628888844,72.88088992753916,2025-01-03 19:08:15,2025-01-03 21:08:15,3191.93,In-progress,0.55,15.0,153,560
2520,Delivery,Zomato,18.6453972520244,72.75973860260692,2025-01-13 15:43:40,2025-01-13 17:43:40,3719.59,Cancelled,0.65,2.3,180,791
2521,Delivery,Swiggy,19.39467356165975,72.93763062372194,2025-01-18 19:55:32,2025-01-18 22:55:32,4147.18,Completed,0.59,9.3,34,93
2522,Delivery,Zepto,18.69362893119429,72.71400380605967,2025-01-14 16:54:06,2025-01-14 19:54:06,621.0,In-progress,0.73,4.6,57,381
2523,Driver,InDrive,19.322627168044903,72.83224532346034,2025-01-07 15:39:01,2025-01-07 18:39:01,1703.71,In-progress,0.71,2.2,60,998
2524,Freelance,Fiverr,19.283320396073375,72.7131923062685,2025-01-20 00:50:14,2025-01-20 01:50:14,4450.43,Completed,0.72,9.2,152,279
2525,Freelance,Fiverr,19.201925241915553,72.78521134908803,2025-01-11 10:53:18,2025-01-11 15:53:18,1545.43,In-progress,0.7,12.2,56,924
2526,Freelance,Fiverr,18.939359742694858,72.98769891412493,2025-01-06 09:26:11,2025-01-06 10:26:11,1507.28,Completed,0.67,10.0,64,449
2527,Freelance,Fiverr,19.026535908697337,72.93850568994363,2025-01-14 10:25:18,2025-01-14 12:25:18,4169.91,Completed,0.87,5.7,83,836
2528,Driver,Uber,18.897987859807166,72.87958765282295,2025-01-01 09:20:04,2025-01-01 10:20:04,3961.8,Cancelled,0.94,5.1,147,8
2529,Delivery,Swiggy,19.258353644530597,72.84987423303843,2025-01-15 07:14:17,2025-01-15 12:14:17,4632.71,In-progress,0.59,2.0,173,137
2530,Delivery,Swiggy,19.00927214652326,72.9975668410982,2025-01-12 03:06:46,2025-01-12 08:06:46,3236.5,In-progress,0.69,13.9,147,674
2531,Freelance,Fiverr,18.851206542653518,72.77951138178703,2025-01-05 00:23:56,2025-01-05 05:23:56,3633.58,Completed,0.98,12.4,123,952
2532,Freelance,Fiverr,19.032826606832778,72.89811358451158,2025-01-19 17:25:57,2025-01-19 19:25:57,3798.12,In-progress,0.73,14.0,172,268
2533,Freelance,Fiverr,18.512201522894088,72.76447650349259,2025-01-16 01:36:19,2025-01-16 05:36:19,2183.02,Completed,0.61,6.7,138,891
2534,Freelance,Fiverr,18.887489900901528,72.98406849629285,2025-01-20 19:08:11,2025-01-20 20:08:11,522.96,Cancelled,0.7,7.9,43,674
2535,Delivery,Zepto,19.09999454119894,72.9559135434461,2025-01-21 07:54:45,2025-01-21 11:54:45,4058.31,In-progress,0.86,10.5,57,709
2536,Delivery,Swiggy,18.788196703821352,72.74554223984505,2025-01-13 16:11:00,2025-01-13 18:11:00,2057.3,Completed,0.66,4.2,149,580
2537,Delivery,Swiggy,18.888809270230798,72.96404305311873,2025-01-20 13:02:47,2025-01-20 14:02:47,3215.4,In-progress,0.76,4.2,113,220
2538,Delivery,MagicPin,19.135716657338214,72.94898817285322,2025-01-15 20:00:32,2025-01-16 01:00:32,1335.08,In-progress,0.91,10.1,59,910
2539,Delivery,Swiggy,19.43018253701568,72.87461321509969,2025-01-10 10:57:02,2025-01-10 12:57:02,3513.46,Completed,0.58,12.7,27,915
2540,Delivery,Swiggy,18.7972032917553,72.79618680645768,2025-01-08 16:20:55,2025-01-08 17:20:55,3149.3,Completed,0.95,12.4,106,825
2541,Delivery,Zomato,19.414829994896127,72.73552216611205,2025-01-19 19:38:34,2025-01-19 21:38:34,2844.1,Cancelled,0.64,3.0,125,190
2542,Driver,Ola,18.551026282720073,72.94419657316251,2025-01-07 14:49:02,2025-01-07 15:49:02,1045.72,Completed,0.9,3.9,24,401
2543,Driver,Ola,19.381866903811567,72.92905623920927,2025-01-15 01:07:11,2025-01-15 06:07:11,423.96,Completed,0.85,13.3,90,773
2544,Driver,InDrive,19.160306366535043,72.73205935731869,2025-01-20 19:28:28,2025-01-21 00:28:28,958.17,In-progress,0.91,7.7,110,396
2545,Driver,InDrive,18.637539222905726,72.93032176616447,2025-01-17 23:58:56,2025-01-18 02:58:56,3192.41,Cancelled,0.96,14.7,105,102
2546,Driver,Ola,19.343769340952573,72.96706401872125,2025-01-03 07:47:17,2025-01-03 10:47:17,4556.63,In-progress,0.86,7.2,97,583
2547,Freelance,Fiverr,18.815175029960557,72.89432381453776,2025-01-05 06:10:05,2025-01-05 09:10:05,4925.97,In-progress,0.84,11.7,23,506
2548,Freelance,Fiverr,19.033544816233462,72.9417699659487,2025-01-17 08:36:34,2025-01-17 09:36:34,2935.69,Completed,0.61,3.5,81,84
2549,Driver,Ola,18.954237985905753,72.70320825040763,2025-01-14 14:07:15,2025-01-14 18:07:15,1649.61,In-progress,0.94,2.6,32,417
2550,Delivery,Blinkit,18.80573033164795,72.8953332240062,2025-01-02 16:52:04,2025-01-02 19:52:04,1722.6,In-progress,0.78,8.1,59,341
2551,Driver,Ola,18.602346084398143,72.82774381343526,2025-01-10 04:09:39,2025-01-10 07:09:39,3278.18,Cancelled,0.65,14.6,17,756
2552,Delivery,MagicPin,18.66924180869651,72.78410675632227,2025-01-02 15:55:57,2025-01-02 20:55:57,2049.15,In-progress,0.91,10.4,87,946
2553,Freelance,Fiverr,18.67296854991346,72.78551368028216,2025-01-03 07:27:49,2025-01-03 08:27:49,1099.72,Completed,0.78,6.1,116,729
2554,Freelance,Fiverr,18.511023595509688,72.70999769455184,2025-01-03 06:00:02,2025-01-03 08:00:02,3474.64,Cancelled,0.56,4.6,78,300
2555,Driver,InDrive,18.890865181829124,72.99235998745188,2025-01-02 08:56:51,2025-01-02 13:56:51,3900.5,In-progress,0.84,5.3,150,240
2556,Driver,Ola,18.841869034546317,72.88772543307218,2025-01-14 12:43:32,2025-01-14 13:43:32,1461.62,Completed,0.77,11.6,18,255
2557,Delivery,Swiggy,19.409070321199657,72.84381718875836,2025-01-01 00:50:49,2025-01-01 02:50:49,374.06,In-progress,0.59,4.1,149,255
2558,Freelance,Fiverr,18.564171791237882,72.81865380400669,2025-01-12 03:42:24,2025-01-12 06:42:24,2388.0,Cancelled,0.74,12.4,136,242
2559,Driver,Uber,18.931139819308722,72.89590998770161,2025-01-15 08:56:20,2025-01-15 09:56:20,3863.2,Cancelled,0.74,10.5,23,773
2560,Freelance,Fiverr,18.57578061014702,72.88470679996264,2025-01-11 21:15:48,2025-01-11 22:15:48,4102.84,In-progress,0.77,6.1,136,772
2561,Delivery,Swiggy,18.607791445262617,72.81850915585098,2025-01-17 14:35:35,2025-01-17 15:35:35,2276.48,Cancelled,0.63,7.3,107,628
2562,Delivery,Zepto,19.38704376288793,72.90407530718227,2025-01-15 07:35:09,2025-01-15 11:35:09,376.12,Completed,0.8,6.1,74,948
2563,Freelance,Fiverr,18.66410284178986,72.94398606050484,2025-01-08 23:06:52,2025-01-09 04:06:52,1086.17,Completed,0.77,14.7,57,608
2564,Driver,Ola,19.006443290929724,72.9337791822201,2025-01-07 15:20:17,2025-01-07 18:20:17,436.67,In-progress,0.78,5.7,149,46
2565,Driver,InDrive,19.365954511571687,72.85600039251212,2025-01-16 17:57:53,2025-01-16 21:57:53,284.33,In-progress,0.9,10.0,131,579
2566,Driver,Ola,18.649220885934938,72.97536114254639,2025-01-08 10:03:49,2025-01-08 11:03:49,918.0,Completed,0.79,11.5,94,246
2567,Delivery,Zepto,18.768683983600255,72.80072205716779,2025-01-09 21:12:20,2025-01-10 00:12:20,4483.87,Completed,0.83,14.1,112,97
2568,Delivery,MagicPin,18.905295862657276,72.8331177165664,2025-01-10 04:52:06,2025-01-10 07:52:06,1857.58,Completed,0.92,5.1,47,662
2569,Driver,Ola,19.484777466424422,72.97131812507592,2025-01-21 02:07:32,2025-01-21 04:07:32,2763.26,Completed,0.86,11.0,102,393
2570,Delivery,Swiggy,18.856111476838137,72.7854148298092,2025-01-04 01:31:31,2025-01-04 06:31:31,809.86,In-progress,0.61,3.4,38,312
2571,Driver,Uber,18.822361983012453,72.87160959682222,2025-01-02 15:46:16,2025-01-02 16:46:16,4607.17,Completed,0.92,1.3,131,444
2572,Driver,Uber,18.718431214230534,72.79913658179068,2025-01-03 15:53:01,2025-01-03 17:53:01,1520.82,Completed,0.82,12.1,29,51
2573,Freelance,Fiverr,18.7121801369676,72.71186960077168,2025-01-10 18:50:20,2025-01-10 19:50:20,1230.2,In-progress,0.98,15.0,76,993
2574,Freelance,Fiverr,19.4923282657418,72.93703960993504,2025-01-20 23:02:43,2025-01-21 03:02:43,400.44,In-progress,0.62,1.7,108,347
2575,Freelance,Fiverr,18.82513764769658,72.77286131926249,2025-01-10 16:53:07,2025-01-10 17:53:07,4209.36,Cancelled,0.79,9.2,78,743
2576,Delivery,Zomato,19.108542760724035,72.84374862823199,2025-01-18 08:26:28,2025-01-18 12:26:28,4020.0,Completed,0.93,10.1,168,961
2577,Driver,InDrive,19.260089131780056,72.98999164988992,2025-01-16 19:03:20,2025-01-16 21:03:20,2672.59,Cancelled,0.81,5.8,178,917
2578,Driver,Uber,18.880634690024664,72.8564541294951,2025-01-07 23:19:45,2025-01-08 01:19:45,4028.25,Completed,0.7,8.3,175,211
2579,Driver,Uber,18.60691087248843,72.9666299704418,2025-01-12 16:03:01,2025-01-12 21:03:01,1007.94,Completed,0.85,13.7,83,319
2580,Freelance,Fiverr,18.87085189931833,72.79874662781144,2025-01-11 07:24:36,2025-01-11 10:24:36,1853.34,Completed,0.74,9.9,129,798
2581,Delivery,Zepto,18.58635390331659,72.87654265334832,2025-01-11 04:45:48,2025-01-11 06:45:48,3533.51,Cancelled,0.6,11.5,160,778
2582,Delivery,Zomato,19.068910393502286,72.78753083175478,2025-01-10 00:43:02,2025-01-10 05:43:02,4561.13,Cancelled,0.79,13.3,168,150
2583,Freelance,Fiverr,18.77765191556255,72.841328114685,2025-01-14 18:16:46,2025-01-14 23:16:46,3502.25,Completed,0.99,4.1,102,954
2584,Freelance,Fiverr,18.738588793445334,72.83329750780595,2025-01-09 21:15:45,2025-01-10 01:15:45,4782.17,Cancelled,0.99,6.8,126,967
2585,Driver,InDrive,19.218037250645406,72.98396723917189,2025-01-10 15:39:03,2025-01-10 17:39:03,4957.71,Completed,0.88,8.8,152,405
2586,Delivery,Zepto,19.37423758886272,72.94493243482947,2025-01-20 21:07:55,2025-01-20 22:07:55,506.79,Completed,0.65,14.2,138,711
2587,Delivery,MagicPin,19.210256187805754,72.76971527425434,2025-01-02 04:18:16,2025-01-02 06:18:16,1142.54,Cancelled,0.95,1.8,79,925
2588,Freelance,Fiverr,18.894193229012753,72.79320968011156,2025-01-01 11:10:47,2025-01-01 14:10:47,2903.62,Cancelled,0.81,5.6,155,29
2589,Delivery,Swiggy,19.193556014680368,72.73920594431395,2025-01-07 06:07:00,2025-01-07 08:07:00,1722.28,Completed,0.5,3.1,134,209
2590,Freelance,Fiverr,18.811140579788688,72.72482516103449,2025-01-12 23:20:00,2025-01-13 02:20:00,807.25,Completed,0.86,4.7,58,910
2591,Driver,InDrive,18.758249650760906,72.99814931145045,2025-01-05 13:31:56,2025-01-05 17:31:56,3209.98,In-progress,0.61,14.2,124,743
2592,Driver,InDrive,18.90574939947966,72.98498133517795,2025-01-19 07:14:27,2025-01-19 08:14:27,216.27,Completed,0.63,14.6,151,122
2593,Delivery,Blinkit,18.89946543831988,72.92268991825368,2025-01-07 14:48:01,2025-01-07 16:48:01,544.78,Completed,0.53,10.6,45,306
2594,Delivery,Blinkit,18.942714494069616,72.81544308713062,2025-01-19 06:53:14,2025-01-19 10:53:14,2267.91,In-progress,0.88,2.0,97,602
2595,Delivery,Blinkit,19.08006082484884,72.81341333946524,2025-01-08 04:05:49,2025-01-08 07:05:49,2060.62,In-progress,0.83,6.6,157,143
2596,Driver,Ola,18.964943726176667,72.9716066049874,2025-01-13 12:31:18,2025-01-13 15:31:18,2533.5,In-progress,0.99,12.0,63,476
2597,Driver,InDrive,19.074213564699054,72.76568870944412,2025-01-09 22:40:00,2025-01-10 02:40:00,518.25,Cancelled,0.52,3.2,121,391
2598,Delivery,Zepto,19.334735178038827,72.78056251623286,2025-01-02 00:32:54,2025-01-02 04:32:54,4928.96,Completed,0.55,7.7,130,325
2599,Driver,InDrive,18.65298708812295,72.91510545903614,2025-01-14 21:17:27,2025-01-15 01:17:27,4747.49,In-progress,0.53,10.4,163,738
2600,Freelance,Fiverr,19.024006226619637,72.7830674786706,2025-01-10 00:33:53,2025-01-10 04:33:53,4176.96,Cancelled,0.81,13.1,174,88
2601,Driver,Uber,19.38265901590365,72.96670518629278,2025-01-07 14:10:31,2025-01-07 16:10:31,4615.49,In-progress,0.88,3.6,104,294
2602,Driver,Ola,19.339244823972276,72.96573810415188,2025-01-17 01:53:45,2025-01-17 05:53:45,147.5,Completed,0.78,12.2,133,231
2603,Driver,InDrive,19.389167271323384,72.84746683128327,2025-01-13 10:02:26,2025-01-13 11:02:26,1748.45,In-progress,0.73,8.4,94,746
2604,Driver,Uber,19.09032888034606,72.98111036942593,2025-01-06 04:20:28,2025-01-06 06:20:28,2702.99,Completed,0.64,2.4,33,131
2605,Delivery,MagicPin,18.93109334302556,72.7141540802337,2025-01-05 08:34:48,2025-01-05 11:34:48,486.01,In-progress,0.57,13.7,16,149
2606,Driver,InDrive,19.263160840707027,72.82772942345439,2025-01-12 20:32:02,2025-01-12 22:32:02,1615.66,Completed,0.96,3.5,89,91
2607,Freelance,Fiverr,19.21782486072717,72.71618429010356,2025-01-03 20:48:09,2025-01-03 21:48:09,4110.6,Cancelled,0.79,4.2,117,761
2608,Freelance,Fiverr,18.96478311116347,72.99878944739218,2025-01-09 05:01:12,2025-01-09 10:01:12,3775.42,Completed,0.85,4.2,12,17
2609,Delivery,Zepto,19.023298596339735,72.84431641599717,2025-01-07 10:56:44,2025-01-07 14:56:44,1932.98,Completed,0.81,3.2,126,857
2610,Delivery,Blinkit,19.22188643315889,72.7148123826999,2025-01-01 11:08:35,2025-01-01 14:08:35,3297.38,In-progress,0.72,13.7,11,755
2611,Freelance,Fiverr,18.731144148293662,72.92222846582145,2025-01-18 14:44:09,2025-01-18 19:44:09,846.31,In-progress,0.55,5.1,67,7
2612,Freelance,Fiverr,19.391584340137452,72.95361658235129,2025-01-18 08:50:45,2025-01-18 12:50:45,168.63,Cancelled,0.81,12.0,93,446
2613,Freelance,Fiverr,19.09671536033534,72.71438849216118,2025-01-08 15:23:00,2025-01-08 16:23:00,1446.01,Completed,0.91,9.0,44,479
2614,Delivery,Zepto,18.72324882310601,72.94303443794546,2025-01-06 06:18:08,2025-01-06 10:18:08,4005.78,Cancelled,0.92,4.6,122,785
2615,Freelance,Fiverr,18.94573740158239,72.72861084995148,2025-01-06 15:33:49,2025-01-06 20:33:49,3507.32,Completed,0.86,13.7,52,559
2616,Driver,Uber,19.132461814280887,72.76468458482051,2025-01-20 10:49:38,2025-01-20 15:49:38,2329.74,Cancelled,0.5,8.4,132,202
2617,Freelance,Fiverr,19.05039340201615,72.88058096714781,2025-01-12 04:42:48,2025-01-12 07:42:48,2567.81,Completed,0.76,7.7,172,58
2618,Driver,Uber,19.41826109448654,72.97645184381156,2025-01-14 11:07:11,2025-01-14 13:07:11,4056.93,Completed,0.85,12.1,28,324
2619,Delivery,Zomato,19.439298140442173,72.84526525307085,2025-01-08 12:47:49,2025-01-08 15:47:49,1401.9,In-progress,0.56,8.1,87,663
2620,Delivery,Swiggy,19.372988379492107,72.91570720950651,2025-01-09 14:56:26,2025-01-09 17:56:26,3207.99,Cancelled,0.83,3.7,67,310
2621,Freelance,Fiverr,19.22605116538637,72.87229103807736,2025-01-16 21:19:55,2025-01-16 22:19:55,1937.7,In-progress,0.5,11.8,49,155
2622,Delivery,Blinkit,19.035856817258544,72.88490524069582,2025-01-06 08:54:05,2025-01-06 12:54:05,1435.67,In-progress,0.54,2.7,133,92
2623,Delivery,Zomato,19.288882462623135,72.97516656610271,2025-01-05 09:27:59,2025-01-05 10:27:59,1731.32,In-progress,0.6,10.0,116,2
2624,Driver,InDrive,19.056843182499396,72.96450637900686,2025-01-13 05:27:42,2025-01-13 10:27:42,2040.82,Completed,1.0,3.2,75,984
2625,Freelance,Fiverr,18.9410676091336,72.99697099733925,2025-01-08 19:48:59,2025-01-09 00:48:59,2172.88,Cancelled,0.83,13.9,154,61
2626,Delivery,MagicPin,18.514569715836874,72.85001602812642,2025-01-01 18:11:17,2025-01-01 23:11:17,1068.5,In-progress,0.96,12.6,98,123
2627,Freelance,Fiverr,19.09757168227719,72.97724632902406,2025-01-14 23:46:50,2025-01-15 04:46:50,1092.88,In-progress,0.78,2.9,67,724
2628,Driver,Uber,18.855684190931235,72.72208264862704,2025-01-07 16:38:41,2025-01-07 20:38:41,3343.59,Cancelled,0.78,12.5,31,181
2629,Delivery,Blinkit,18.61927106387459,72.77001630243257,2025-01-17 05:18:31,2025-01-17 09:18:31,2995.15,Cancelled,0.93,3.4,169,523
2630,Freelance,Fiverr,18.55471063130318,72.96530903599225,2025-01-20 12:28:54,2025-01-20 14:28:54,3953.34,In-progress,0.82,1.5,64,703
2631,Driver,Ola,18.91498199490922,72.90937601212681,2025-01-18 20:15:07,2025-01-18 22:15:07,3294.56,Cancelled,0.65,8.5,107,549
2632,Freelance,Fiverr,18.51302289445844,72.81999580851158,2025-01-12 02:22:33,2025-01-12 07:22:33,2164.72,Completed,0.53,11.2,30,45
2633,Delivery,MagicPin,18.96166627764564,72.85084723735716,2025-01-15 23:24:30,2025-01-16 03:24:30,4491.71,In-progress,0.92,5.9,176,183
2634,Driver,Ola,19.300086094667048,72.85313711116092,2025-01-08 08:03:39,2025-01-08 09:03:39,1873.77,Completed,0.8,7.3,150,327
2635,Delivery,Swiggy,19.124632685730678,72.99309226006682,2025-01-07 01:19:55,2025-01-07 02:19:55,4732.02,In-progress,0.81,1.0,120,954
2636,Freelance,Fiverr,18.73425519268821,72.77171904553117,2025-01-19 10:00:16,2025-01-19 15:00:16,4669.82,Completed,0.59,1.5,107,771
2637,Delivery,Swiggy,18.981782145186592,72.91152500382589,2025-01-13 09:22:34,2025-01-13 12:22:34,3635.95,In-progress,0.94,3.1,130,33
2638,Freelance,Fiverr,19.128773526182794,72.93310716473619,2025-01-19 22:58:31,2025-01-20 03:58:31,1170.01,Cancelled,0.6,1.0,103,288
2639,Delivery,MagicPin,18.662027314581113,72.82760684567229,2025-01-09 18:06:12,2025-01-09 23:06:12,777.09,Completed,0.7,7.4,88,423
2640,Driver,InDrive,18.65514947024272,72.96126563133991,2025-01-16 15:01:28,2025-01-16 17:01:28,4169.87,Cancelled,0.85,11.8,164,279
2641,Freelance,Fiverr,18.520588804378264,72.73707117051018,2025-01-10 00:04:41,2025-01-10 05:04:41,1407.24,Completed,0.71,13.5,38,922
2642,Delivery,Swiggy,18.97819070052465,72.7078232158388,2025-01-16 20:31:41,2025-01-17 01:31:41,4729.62,In-progress,0.64,1.5,80,313
2643,Delivery,Blinkit,18.85654075168806,72.92305396873697,2025-01-21 00:09:02,2025-01-21 05:09:02,3093.86,In-progress,1.0,7.9,116,70
2644,Freelance,Fiverr,19.340917001962225,72.82428006638256,2025-01-20 12:38:47,2025-01-20 13:38:47,3098.3,In-progress,0.84,8.7,107,405
2645,Freelance,Fiverr,19.03718810321076,72.9974871670107,2025-01-06 00:18:30,2025-01-06 03:18:30,2014.53,Cancelled,0.98,5.1,60,934
2646,Freelance,Fiverr,18.855559933178295,72.89423206953086,2025-01-11 07:43:40,2025-01-11 10:43:40,3024.41,Completed,0.74,5.6,127,36
2647,Driver,Uber,19.1500262580886,72.79105931327155,2025-01-12 14:57:40,2025-01-12 17:57:40,1371.91,Completed,0.54,10.5,14,116
2648,Freelance,Fiverr,19.438235009021835,72.83531085966962,2025-01-15 07:48:51,2025-01-15 11:48:51,4845.44,Completed,0.67,3.9,128,966
2649,Delivery,Zepto,18.502609881254294,72.86232122970307,2025-01-04 18:31:15,2025-01-04 22:31:15,3116.45,Completed,0.53,11.0,137,688
2650,Delivery,Zepto,18.634401847939582,72.75126704987913,2025-01-01 18:31:43,2025-01-01 23:31:43,4907.6,In-progress,0.56,1.5,160,371
2651,Driver,Uber,18.681896982165505,72.74550407425679,2025-01-02 17:14:28,2025-01-02 22:14:28,2681.0,Completed,0.97,12.2,152,786
2652,Delivery,Zomato,18.88340732514416,72.94229910216661,2025-01-09 00:00:30,2025-01-09 01:00:30,1493.83,Completed,0.98,2.5,66,39
2653,Freelance,Fiverr,19.47615040481061,72.87454314968167,2025-01-19 08:26:52,2025-01-19 13:26:52,544.07,Cancelled,0.5,6.1,80,481
2654,Freelance,Fiverr,18.73397008073877,72.94543144362024,2025-01-17 02:25:57,2025-01-17 06:25:57,3695.04,Cancelled,0.86,12.3,154,390
2655,Freelance,Fiverr,19.209758838395544,72.74462402798149,2025-01-20 10:21:56,2025-01-20 11:21:56,2269.24,Cancelled,0.7,10.5,159,364
2656,Driver,Uber,19.385968814108846,72.9371172648652,2025-01-20 11:09:03,2025-01-20 15:09:03,4724.73,Cancelled,0.91,2.1,146,584
2657,Freelance,Fiverr,19.03532747141219,72.79015671572122,2025-01-16 10:46:30,2025-01-16 11:46:30,4309.8,Completed,0.56,5.6,23,880
2658,Delivery,Blinkit,18.632441564093455,72.71628934226027,2025-01-01 01:17:38,2025-01-01 06:17:38,354.5,In-progress,0.76,1.2,104,314
2659,Driver,InDrive,19.30987582540279,72.95366457506634,2025-01-07 11:40:08,2025-01-07 13:40:08,2565.44,Cancelled,0.82,2.9,129,822
2660,Delivery,MagicPin,19.31256816020252,72.86323928899796,2025-01-06 12:23:37,2025-01-06 13:23:37,1486.41,In-progress,0.6,14.5,165,641
2661,Freelance,Fiverr,19.437151483188135,72.78457154799402,2025-01-15 11:14:16,2025-01-15 12:14:16,2398.92,In-progress,0.68,1.5,32,76
2662,Driver,Uber,19.15715419904208,72.79467592591985,2025-01-11 23:04:46,2025-01-12 04:04:46,4723.65,Cancelled,0.93,7.7,144,834
2663,Freelance,Fiverr,19.47356844598789,72.77989329337706,2025-01-13 06:44:10,2025-01-13 10:44:10,681.78,Completed,0.98,1.6,138,44
2664,Delivery,MagicPin,19.353907622070352,72.89775516877059,2025-01-12 16:29:57,2025-01-12 18:29:57,921.79,In-progress,0.62,4.6,106,799
2665,Freelance,Fiverr,19.162352868055375,72.88737250787975,2025-01-16 02:42:54,2025-01-16 03:42:54,3706.33,Cancelled,0.52,4.1,127,303
2666,Delivery,Blinkit,18.61102319876491,72.72445465657968,2025-01-03 00:07:50,2025-01-03 02:07:50,2483.33,In-progress,1.0,13.6,142,301
2667,Driver,Ola,18.62954226859797,72.74123467673829,2025-01-14 08:23:36,2025-01-14 12:23:36,3682.53,Cancelled,0.73,11.9,96,536
2668,Freelance,Fiverr,19.096495020863323,72.92650411830824,2025-01-16 07:32:40,2025-01-16 09:32:40,1056.84,Cancelled,0.98,9.1,162,997
2669,Freelance,Fiverr,18.60731927381312,72.9325942387606,2025-01-09 00:32:52,2025-01-09 01:32:52,3331.36,In-progress,0.59,12.9,102,371
2670,Delivery,Swiggy,19.425439520813647,72.74522427672112,2025-01-19 22:44:33,2025-01-20 02:44:33,3179.31,Cancelled,0.81,14.0,123,371
2671,Driver,InDrive,19.01958523140146,72.99317511509511,2025-01-18 20:27:14,2025-01-19 01:27:14,2335.01,Cancelled,0.68,12.6,96,74
2672,Freelance,Fiverr,19.130308233244747,72.78730090036325,2025-01-10 06:53:29,2025-01-10 10:53:29,3802.68,Completed,0.51,11.9,144,436
2673,Delivery,Blinkit,18.719426895198687,72.91005168724983,2025-01-21 03:06:19,2025-01-21 04:06:19,4632.46,Cancelled,0.96,14.1,74,871
2674,Freelance,Fiverr,19.115339340427944,72.80713290216252,2025-01-16 23:23:05,2025-01-17 04:23:05,616.69,In-progress,0.55,14.8,104,552
2675,Driver,InDrive,18.559261823004437,72.81852445898414,2025-01-01 22:24:20,2025-01-02 00:24:20,1790.81,Cancelled,0.76,1.3,88,262
2676,Delivery,Blinkit,18.565039533134268,72.957116211088,2025-01-20 15:24:23,2025-01-20 19:24:23,2392.4,In-progress,0.54,10.9,159,805
2677,Freelance,Fiverr,19.177300492494904,72.74870899660938,2025-01-02 20:59:56,2025-01-02 21:59:56,4399.51,In-progress,0.88,10.5,75,192
2678,Freelance,Fiverr,18.516587356402336,72.71976642687316,2025-01-01 11:10:58,2025-01-01 16:10:58,1755.28,Completed,0.76,12.8,11,840
